id,petal_length_cm,petal_width_cm,freshness_days,is_fragrant,species_Lily,species_Orchid,species_Rose,species_Sunflower,species_Tulip,color_Orange,color_Pink,color_Purple,color_Red,color_White,color_Yellow,cluster
-1.0305707457889837,1.23506550181995,1.064133107421606,0.7043823677809452,-1.0,True,False,False,False,False,False,False,True,False,False,False,2.0
-1.0271066424417938,-0.5510322530068374,1.855043857724444,-0.7249649694368817,1.0,False,False,False,True,False,True,False,False,False,False,False,2.0
-1.023642539094604,0.102932672973049,-0.7564539027094567,-1.2967039043240125,1.0,False,False,False,False,True,False,True,False,False,False,False,0.0
-1.0201784357474142,0.5037498856703991,-0.6967625253281103,0.1326434328938144,1.0,False,False,False,False,True,False,False,True,False,False,False,0.0
-1.016714332400224,-1.690196962778253,-0.1446172845506568,-1.5825733717675778,1.0,False,True,False,False,False,False,True,False,False,False,False,0.0
-1.0132502290530343,-1.4089217257976565,-1.83089869557369,1.5619907701116411,1.0,False,False,False,False,True,False,False,True,False,False,False,0.0
-1.0097861257058445,-0.3541395871204204,-0.562456926220081,-0.7249649694368817,-1.0,False,False,False,True,False,False,False,False,True,False,False,1.0
-1.0063220223586546,-1.8941215095891852,-0.0252345297879644,-0.1532260345497509,-1.0,False,True,False,False,False,False,False,False,True,False,False,1.0
-1.0028579190114648,-0.7901162044403442,-0.9653737235441686,-0.1532260345497509,1.0,False,False,True,False,False,False,False,False,False,True,False,0.0
-0.9993938156642748,-0.6213510622519869,0.4821421779534793,0.4185129003373798,-1.0,False,False,False,True,False,False,False,False,True,False,False,1.0
-0.995929712317085,-0.6283829431765017,2.168423588976512,-0.7249649694368817,-1.0,False,False,False,True,False,False,False,True,False,False,False,2.0
-0.9924656089698952,-0.4455540391391141,0.138916758010738,0.1326434328938144,1.0,False,True,False,False,False,False,True,False,False,False,False,0.0
-0.9890015056227052,1.1858423353483454,1.1835158621842987,-1.5825733717675778,-1.0,True,False,False,False,False,True,False,False,False,False,False,2.0
-0.9855374022755156,0.2365384105388326,-1.099679322652198,-1.2967039043240125,1.0,False,False,False,False,True,False,False,False,False,True,False,0.0
-0.9820732989283256,-0.4385221582145987,0.6612163100975184,1.276121302668076,-1.0,False,False,True,False,False,False,False,False,False,False,True,1.0
-0.9786091955811356,0.2435702914633474,0.3478365788454503,-0.7249649694368817,-1.0,True,False,False,False,False,True,False,False,False,False,False,1.0
-0.975145092233946,-0.9307538229306426,-0.4729198601480615,0.7043823677809452,-1.0,False,False,True,False,False,False,False,False,False,True,False,1.0
-0.971680988886756,-1.0643595604964262,-1.2190620774148904,0.7043823677809452,1.0,False,True,False,False,False,False,False,False,True,False,False,0.0
-0.9682168855395662,-0.7338611570442255,-1.2787534547962367,-0.7249649694368817,1.0,False,False,False,False,True,True,False,False,False,False,False,0.0
-0.9647527821923764,-0.2838207778752709,-0.0550802184786373,0.7043823677809452,-1.0,False,True,False,False,False,False,False,False,True,False,False,1.0
-0.9612886788451864,1.5022769769515163,0.6164477770615082,-1.2967039043240125,1.0,False,False,False,True,False,False,False,False,True,False,False,2.0
-0.9578245754979966,1.699169642837934,1.1089016404576153,1.276121302668076,-1.0,True,False,False,False,False,False,True,False,False,False,False,2.0
-0.9543604721508068,-0.7057336333461659,-1.3533676765229197,0.7043823677809452,1.0,False,True,False,False,False,False,False,False,False,True,False,0.0
-0.9508963688036168,-0.9307538229306426,-0.950450879198832,-1.0108344368804472,1.0,False,False,False,False,True,False,False,False,False,True,False,0.0
-0.947432265456427,-1.0081045131003068,-0.3087685723493593,0.4185129003373798,1.0,False,False,True,False,False,True,False,False,False,False,False,0.0
-0.9439681621092372,0.5670368139910332,-1.950281450336383,-1.0108344368804472,1.0,False,False,False,False,True,False,False,False,False,False,True,0.0
-0.9405040587620472,0.8201845272735703,1.1387473291482886,0.4185129003373798,1.0,True,False,False,False,False,False,True,False,False,False,False,2.0
-0.9370399554148574,-0.5440003720823227,0.780599064860211,1.5619907701116411,1.0,False,False,True,False,False,False,False,True,False,False,False,0.0
-0.9335758520676676,-1.0995189651190005,-0.3386142610400325,0.4185129003373798,1.0,False,True,False,False,False,False,False,False,True,False,False,0.0
-0.9301117487204776,-0.0306730645927345,0.138916758010738,1.276121302668076,1.0,False,False,True,False,False,False,True,False,False,False,False,0.0
-0.9266476453732878,1.0592684787070772,0.3179908901547771,0.7043823677809452,1.0,True,False,False,False,False,False,False,True,False,False,False,2.0
-0.923183542026098,-0.515872848384263,-0.0849259071693104,0.7043823677809452,-1.0,False,False,True,False,False,False,False,True,False,False,False,1.0
-0.9197194386789082,0.7006425515568162,-1.4429047425949393,0.4185129003373798,1.0,False,False,False,False,True,True,False,False,False,False,False,0.0
-0.9162553353317182,1.7976159757811423,1.9147352351057907,1.5619907701116411,-1.0,False,False,False,True,False,False,False,False,False,True,False,2.0
-0.9127912319845284,-0.4385221582145987,-0.5027655488387347,1.276121302668076,1.0,False,True,False,False,False,False,True,False,False,False,False,0.0
-0.9093271286373386,1.0592684787070772,2.153500744631176,-1.0108344368804472,-1.0,False,False,False,True,False,False,False,False,False,True,False,2.0
-0.9058630252901486,-1.4018898448731418,-1.5324418086669584,-1.5825733717675778,1.0,False,False,False,False,True,False,False,True,False,False,False,0.0
-0.9023989219429588,-0.2486613732526964,-0.1296944402053202,-1.5825733717675778,-1.0,False,False,True,False,False,False,False,False,True,False,False,1.0
-0.898934818595769,0.8623758128206594,0.3030680458094402,-0.7249649694368817,1.0,False,False,False,True,False,False,False,True,False,False,False,2.0
-0.895470715248579,-0.3682033489694499,0.138916758010738,0.4185129003373798,-1.0,False,False,True,False,False,False,False,False,False,True,False,1.0
-0.8920066119013892,-0.5510322530068374,-1.233984921760227,0.1326434328938144,1.0,False,False,False,False,True,False,False,False,False,False,True,0.0
-0.8885425085541994,0.6303237423116673,-1.6816702521203244,1.5619907701116411,-1.0,False,False,False,False,True,False,False,False,False,True,False,1.0
-0.8850784052070095,1.467117572328942,0.2582995127734308,0.7043823677809452,-1.0,True,False,False,False,False,False,False,False,False,False,True,2.0
-0.8816143018598196,-1.1065508460435154,-1.1742935443788804,0.1326434328938144,-1.0,False,True,False,False,False,False,False,False,False,True,False,1.0
-0.8781501985126298,0.5600049330665184,0.5716792440254989,1.276121302668076,-1.0,True,False,False,False,False,True,False,False,False,False,False,2.0
-0.8746860951654399,-0.1220875166114282,-0.2192315062773397,-0.1532260345497509,1.0,False,False,True,False,False,False,False,False,False,True,False,0.0
-0.87122199181825,-0.9518494657041876,-1.1742935443788804,-1.5825733717675778,-1.0,False,True,False,False,False,False,False,True,False,False,False,1.0
-0.8677578884710602,-1.2542203454583287,-0.8758366574721491,-0.7249649694368817,1.0,False,False,True,False,False,False,False,False,False,True,False,0.0
-0.8642937851238703,0.1099645538975638,-1.472750431285612,0.9902518352245108,1.0,False,False,False,False,True,False,False,False,False,False,True,0.0
-0.8608296817766805,0.9467583839148384,1.7953524803430978,0.9902518352245108,-1.0,False,False,False,True,False,False,False,True,False,False,False,2.0
-0.8573655784294906,0.0537095065014444,0.6910619987881915,0.7043823677809452,1.0,False,False,True,False,False,False,True,False,False,False,False,2.0
-0.8539014750823007,1.6288508335927845,0.8552132865868937,-0.4390955019933163,1.0,True,False,False,False,False,False,False,True,False,False,False,2.0
-0.8504373717351109,-0.7549567998177699,0.4970650222988162,-0.7249649694368817,-1.0,False,False,False,True,False,False,False,False,False,True,False,1.0
-0.846973268387921,-0.7408930379687403,-0.9952194122348418,-1.5825733717675778,-1.0,False,False,True,False,False,True,False,False,False,False,False,1.0
-0.8435091650407311,-0.213501968630122,1.2879757726016543,-0.4390955019933163,-1.0,False,False,False,True,False,False,False,False,False,False,True,2.0
-0.8400450616935413,0.0537095065014444,1.1387473291482886,-0.1532260345497509,1.0,True,False,False,False,False,False,False,False,True,False,False,2.0
-0.8365809583463515,2.507835949157149,1.511818437781703,-1.5825733717675778,1.0,True,False,False,False,False,False,True,False,False,False,False,2.0
-0.8331168549991615,-0.2205338495546367,-1.3235219878322464,1.5619907701116411,-1.0,False,False,False,False,True,False,True,False,False,False,False,1.0
-0.8296527516519717,-0.2838207778752709,-0.6967625253281103,-1.0108344368804472,-1.0,False,True,False,False,False,False,False,False,False,False,True,1.0
-0.8261886483047819,1.8609029041017768,-0.5773797705654177,-1.0108344368804472,-1.0,False,False,False,True,False,False,False,False,False,False,True,2.0
-0.822724544957592,-0.9096581801570984,0.5716792440254989,-0.4390955019933163,1.0,False,False,True,False,False,False,False,False,True,False,False,0.0
-0.8192604416104021,1.1858423353483454,1.168593017838962,-0.1532260345497509,-1.0,True,False,False,False,False,True,False,False,False,False,False,2.0
-0.8157963382632123,1.741360928385023,0.8552132865868937,-1.0108344368804472,1.0,True,False,False,False,False,False,False,False,False,False,True,2.0
-0.8123322349160224,-0.9166900610816132,-1.801053006883017,-0.1532260345497509,-1.0,False,False,False,False,True,False,False,False,False,False,True,1.0
-0.8088681315688325,-0.6776061096481062,-0.487842704493398,0.7043823677809452,-1.0,False,False,True,False,False,False,False,False,False,False,True,1.0
-0.8054040282216427,-0.2697570160262413,-0.9056823461628224,-0.4390955019933163,-1.0,False,True,False,False,False,False,False,False,False,True,False,1.0
-0.8019399248744529,0.3560803862555861,0.3478365788454503,1.5619907701116411,1.0,False,False,True,False,False,False,True,False,False,False,False,2.0
-0.7984758215272629,1.9523173561204703,0.1986081353920843,0.1326434328938144,1.0,True,False,False,False,False,False,False,False,False,False,True,2.0
-0.7950117181800731,-0.7760524425913147,0.9745960413495864,-0.1532260345497509,-1.0,False,False,False,True,False,False,False,False,False,True,False,1.0
-0.7915476148328833,-0.3119483015733305,-1.5473646530122953,-0.4390955019933163,1.0,False,True,False,False,False,False,False,True,False,False,False,0.0
-0.7880835114856933,0.658451266009727,-0.5475340818747444,-1.5825733717675778,-1.0,False,False,False,False,True,False,False,True,False,False,False,1.0
-0.7846194081385035,1.4249262867818522,1.3476671499830009,1.276121302668076,-1.0,True,False,False,False,False,False,False,False,False,False,True,2.0
-0.7811553047913137,1.832775380403717,0.9745960413495864,1.5619907701116411,-1.0,False,False,False,True,False,False,False,False,False,False,True,2.0
-0.7776912014441238,1.3686712393857328,1.3028986169469907,0.1326434328938144,1.0,True,False,False,False,False,False,False,False,False,False,True,2.0
-0.7742270980969339,-0.0377049455172492,0.1986081353920843,-1.2967039043240125,1.0,False,True,False,False,False,False,False,False,True,False,False,0.0
-0.7707629947497441,0.292793457934952,-0.487842704493398,0.7043823677809452,1.0,False,False,True,False,False,False,False,True,False,False,False,0.0
-0.7672988914025543,2.1492100220068875,0.8850589752775668,0.7043823677809452,1.0,True,False,False,False,False,False,False,True,False,False,False,2.0
-0.7638347880553643,1.2702249064425244,1.2879757726016543,0.7043823677809452,1.0,True,False,False,False,False,False,False,False,True,False,False,2.0
-0.7603706847081745,0.6162599804626379,0.5269107109894887,1.276121302668076,-1.0,True,False,False,False,False,False,False,False,True,False,False,2.0
-0.7569065813609847,-1.3386029165525075,-0.2341543506226764,-0.7249649694368817,1.0,False,False,False,False,True,False,False,False,False,False,True,0.0
-0.7534424780137948,1.6358827145172994,1.5416641264723765,-0.7249649694368817,1.0,True,False,False,False,False,False,False,False,True,False,False,2.0
-0.7499783746666049,1.685105880988904,0.6164477770615082,-1.0108344368804472,-1.0,False,False,False,True,False,False,False,False,False,True,False,2.0
-0.7465142713194151,0.4193673145762202,0.7955219092055473,0.7043823677809452,1.0,False,False,True,False,False,True,False,False,False,False,False,2.0
-0.7430501679722252,0.187315244067228,-0.562456926220081,1.276121302668076,1.0,False,False,False,False,True,False,False,False,False,False,True,0.0
-0.7395860646250353,-0.4807134437616885,-0.2640000393133496,1.276121302668076,-1.0,False,False,True,False,False,False,False,True,False,False,False,1.0
-0.7361219612778455,1.6147870717437551,0.0195340032480453,0.1326434328938144,-1.0,False,False,False,True,False,False,False,True,False,False,False,2.0
-0.7326578579306556,-0.4596178009881436,-1.726438785156334,-1.2967039043240125,1.0,False,False,False,False,True,False,False,False,True,False,False,0.0
-0.7291937545834657,-0.515872848384263,-0.0103116854426278,0.7043823677809452,-1.0,False,False,False,True,False,True,False,False,False,False,False,1.0
-0.7257296512362759,1.2210017399709197,0.4970650222988162,1.5619907701116411,-1.0,True,False,False,False,False,False,False,True,False,False,False,2.0
-0.722265547889086,1.213969859046405,1.4521270604003569,0.1326434328938144,1.0,True,False,False,False,False,False,False,False,True,False,False,2.0
-0.7188014445418962,-0.7549567998177699,-1.8458215399190263,-0.4390955019933163,1.0,False,False,False,False,True,False,False,False,False,True,False,0.0
-0.7153373411947063,0.3560803862555861,0.7209076874788647,1.5619907701116411,-1.0,False,False,False,True,False,False,False,True,False,False,False,2.0
-0.7118732378475164,1.1788104544238305,0.7507533761695379,0.7043823677809452,-1.0,True,False,False,False,False,False,False,True,False,False,False,2.0
-0.7084091345003266,0.320920981633011,-1.0549107896161882,-0.4390955019933163,-1.0,False,False,False,False,True,False,True,False,False,False,False,1.0
-0.7049450311531367,-1.5987825107595592,0.1836852910467474,0.1326434328938144,-1.0,False,True,False,False,False,False,False,False,False,True,False,1.0
-0.7014809278059468,0.5107817665949139,-0.5773797705654177,-1.5825733717675778,-1.0,False,False,False,True,False,False,False,False,False,True,False,1.0
-0.698016824458757,0.4685904810478247,0.8402904422415575,0.9902518352245108,1.0,True,False,False,False,False,False,True,False,False,False,False,2.0
-0.6945527211115672,-0.6635423477990761,-1.935358605991046,-1.5825733717675778,1.0,False,False,False,False,True,False,False,False,False,False,True,0.0
-0.6910886177643772,-0.9096581801570984,0.0344568475933819,-0.1532260345497509,-1.0,False,False,True,False,False,False,False,False,False,True,False,1.0
-0.6876245144171874,1.23506550181995,1.377512838673674,1.5619907701116411,1.0,False,False,False,True,False,False,False,False,False,False,True,2.0
-0.6841604110699976,-1.4862724159673206,-0.5773797705654177,0.9902518352245108,1.0,False,False,False,False,True,False,True,False,False,False,False,0.0
-0.6806963077228076,0.5178136475194287,-0.4729198601480615,0.7043823677809452,1.0,False,False,False,True,False,True,False,False,False,False,False,0.0
-0.6772322043756178,0.4756223619723395,0.735830531824201,0.1326434328938144,-1.0,True,False,False,False,False,False,True,False,False,False,False,2.0
-0.673768101028428,-1.1839015362131795,0.4373736449174698,0.1326434328938144,-1.0,False,False,True,False,False,False,False,False,False,True,False,1.0
-0.6703039976812382,0.1521558394446536,-0.9952194122348418,0.1326434328938144,-1.0,False,False,True,False,False,False,False,True,False,False,False,1.0
-0.6668398943340482,0.2576340533123769,-1.2936762991415731,-0.7249649694368817,1.0,False,False,True,False,False,False,True,False,False,False,False,0.0
-0.6633757909868584,-0.7901162044403442,0.2284538240827575,0.9902518352245108,-1.0,False,True,False,False,False,True,False,False,False,False,False,1.0
-0.6599116876396686,-0.3049164206488158,-1.1444478556882076,-1.0108344368804472,-1.0,False,True,False,False,False,False,False,False,False,False,True,1.0
-0.6564475842924786,-0.4947772056107181,-1.025065100925515,0.9902518352245108,1.0,False,False,False,False,True,False,False,False,True,False,False,0.0
-0.6529834809452888,1.298352430140584,0.2135309797374206,0.9902518352245108,1.0,False,False,False,True,False,True,False,False,False,False,False,2.0
-0.649519377598099,-0.7268292761197102,0.735830531824201,1.5619907701116411,-1.0,False,False,False,True,False,False,False,False,False,True,False,1.0
-0.646055274250909,-0.0658324692153089,-0.2192315062773397,1.276121302668076,-1.0,False,False,True,False,False,False,False,True,False,False,False,1.0
-0.6425911709037192,-1.1628058934396346,0.0046111589027087,-1.2967039043240125,-1.0,False,True,False,False,False,False,False,False,False,False,True,1.0
-0.6391270675565294,0.3982716718026752,0.601524932716172,0.1326434328938144,1.0,False,False,True,False,False,False,False,False,False,True,False,2.0
-0.6356629642093395,0.8905033365187192,1.2879757726016543,0.1326434328938144,-1.0,True,False,False,False,False,True,False,False,False,False,False,2.0
-0.6321988608621496,-0.1150556356869128,0.1836852910467474,0.1326434328938144,1.0,False,False,False,True,False,False,False,False,True,False,False,0.0
-0.6287347575149598,1.2210017399709197,0.91490466396824,0.1326434328938144,1.0,True,False,False,False,False,False,False,False,False,False,True,2.0
-0.62527065416777,-0.7830843235158295,-0.0550802184786373,0.4185129003373798,-1.0,False,True,False,False,False,False,False,False,False,True,False,1.0
-0.62180655082058,0.3068572197839815,0.3776822675361235,1.5619907701116411,1.0,True,False,False,False,False,False,False,True,False,False,False,2.0
-0.6183424474733902,-0.7760524425913147,0.3627594231907866,1.276121302668076,-1.0,False,False,True,False,False,False,False,False,False,False,True,1.0
-0.6148783441262003,-0.8674668946100085,-1.2190620774148904,0.9902518352245108,1.0,False,True,False,False,False,False,False,False,True,False,False,0.0
-0.6114142407790105,-1.1698377743641497,-1.1444478556882076,1.276121302668076,-1.0,False,False,False,False,True,False,True,False,False,False,False,1.0
-0.6079501374318206,-0.5299366102332931,-1.9055129173003729,1.5619907701116411,1.0,False,False,False,False,True,False,True,False,False,False,False,0.0
-0.6044860340846308,-0.5510322530068374,-0.3087685723493593,-0.7249649694368817,1.0,False,True,False,False,False,False,True,False,False,False,False,0.0
-0.6010219307374409,-0.0939599929133686,-0.3983056384213789,0.4185129003373798,-1.0,False,False,True,False,False,False,False,False,False,False,True,1.0
-0.597557827390251,1.586659548045695,1.0044417300402595,-0.7249649694368817,1.0,False,False,False,True,False,False,False,False,True,False,False,2.0
-0.5940937240430612,-1.0010726321757917,0.1239939136654014,-0.7249649694368817,-1.0,False,True,False,False,False,False,False,False,False,True,False,1.0
-0.5906296206958713,-0.2275657304791515,1.3924356830190103,-0.1532260345497509,-1.0,False,False,False,True,False,True,False,False,False,False,False,2.0
-0.5871655173486814,-0.684637990572621,-0.8310681244361393,-1.5825733717675778,1.0,False,True,False,False,False,False,False,True,False,False,False,0.0
-0.5837014140014916,0.1169964348220792,0.735830531824201,-0.7249649694368817,-1.0,False,False,False,True,False,False,False,False,True,False,False,1.0
-0.5802373106543017,-1.1768696552886646,-0.5326112375294079,0.7043823677809452,1.0,False,True,False,False,False,False,False,False,True,False,False,0.0
-0.5767732073071119,1.3757031203102477,1.6312011925443957,-0.1532260345497509,1.0,False,False,False,True,False,True,False,False,False,False,False,2.0
-0.573309103959922,-1.0995189651190005,-0.7415310583641201,0.1326434328938144,1.0,False,True,False,False,False,False,False,False,True,False,False,0.0
-0.5698450006127321,-1.1698377743641497,-0.3684599497307056,-1.2967039043240125,-1.0,False,False,False,False,True,False,False,False,False,True,False,1.0
-0.5663808972655423,0.1380920775956235,-1.83089869557369,0.4185129003373798,1.0,False,False,False,False,True,False,False,True,False,False,False,0.0
-0.5629167939183524,-0.579159776704897,-0.6072254592560908,1.276121302668076,-1.0,False,True,False,False,False,False,False,False,True,False,False,1.0
-0.5594526905711625,1.446021929555397,0.9895188856949226,0.1326434328938144,1.0,True,False,False,False,False,False,True,False,False,False,False,2.0
-0.5559885872239727,-0.431490277290084,-1.472750431285612,-0.1532260345497509,-1.0,False,True,False,False,False,True,False,False,False,False,False,1.0
-0.5525244838767829,-0.6776061096481062,-0.6669168366374372,-0.1532260345497509,1.0,False,False,False,False,True,True,False,False,False,False,False,0.0
-0.5490603805295929,-0.0939599929133686,0.7656762205148742,1.5619907701116411,1.0,True,False,False,False,False,False,False,False,True,False,False,2.0
-0.5455962771824031,0.0818370301995041,-0.7713767470547933,0.9902518352245108,1.0,False,False,True,False,False,False,False,False,False,True,False,0.0
-0.5421321738352133,-0.6494785859500465,0.2582995127734308,-0.4390955019933163,-1.0,False,False,False,True,False,False,True,False,False,False,False,1.0
-0.5386680704880233,0.3771760290291303,1.4968955934363668,-1.2967039043240125,-1.0,False,False,False,True,False,False,True,False,False,False,False,2.0
-0.5352039671408335,-1.1206146078925452,-1.726438785156334,0.1326434328938144,1.0,False,False,False,False,True,False,False,False,True,False,False,0.0
-0.5317398637936437,0.8272164081980851,1.2581300839109812,0.1326434328938144,-1.0,True,False,False,False,False,False,True,False,False,False,False,2.0
-0.5282757604464539,0.4545267191987945,-0.9653737235441686,0.4185129003373798,-1.0,False,False,False,False,True,False,True,False,False,False,False,1.0
-0.5248116570992639,-0.1502150403094879,1.6013555038537226,0.1326434328938144,-1.0,True,False,False,False,False,False,False,False,False,False,True,2.0
-0.5213475537520741,-0.7479249188932551,1.6162783481990597,1.5619907701116411,1.0,False,False,False,True,False,False,False,False,True,False,False,2.0
-0.5178834504048843,-0.3963308726675095,-0.7713767470547933,-0.1532260345497509,-1.0,False,True,False,False,False,False,False,False,False,False,True,1.0
-0.5144193470576943,0.4685904810478247,0.3776822675361235,0.9902518352245108,-1.0,False,False,True,False,False,False,False,True,False,False,False,2.0
-0.5109552437105045,1.8257434994792023,0.3179908901547771,1.5619907701116411,-1.0,False,False,False,True,False,False,True,False,False,False,False,2.0
-0.5074911403633147,-1.4159536067221716,-1.7115159408109974,0.4185129003373798,-1.0,False,False,False,False,True,False,True,False,False,False,False,1.0
-0.5040270370161247,0.4615586001233093,-0.2490771949680129,-1.5825733717675778,1.0,False,False,False,False,True,False,True,False,False,False,False,0.0
-0.5005629336689349,1.5936914289702102,0.8850589752775668,0.7043823677809452,-1.0,False,False,False,True,False,False,False,False,False,False,True,2.0
-0.497098830321745,-0.6072873004029568,1.4372042160550205,1.276121302668076,1.0,False,False,False,True,False,False,True,False,False,False,False,2.0
-0.4936347269745552,-0.5861916576294118,-1.517518964321622,0.7043823677809452,-1.0,False,True,False,False,False,False,False,False,False,True,False,1.0
-0.4901706236273653,1.0170771931599871,-0.0849259071693104,-1.0108344368804472,-1.0,False,False,False,True,False,False,True,False,False,False,False,1.0
-0.4867065202801754,-1.3948579639486267,-1.413059053904266,0.7043823677809452,1.0,False,True,False,False,False,False,False,False,False,True,False,0.0
-0.4832424169329856,-0.3260120634223606,0.4373736449174698,1.5619907701116411,-1.0,False,False,True,False,False,True,False,False,False,False,False,1.0
-0.4797783135857957,0.2998253388594667,-0.17446297324133,0.1326434328938144,1.0,False,False,False,False,True,True,False,False,False,False,False,0.0
-0.4763142102386059,-1.0151363940248217,-0.9206051905081588,1.276121302668076,1.0,False,True,False,False,False,False,False,False,True,False,False,0.0
-0.472850106891416,0.2365384105388326,-1.6518245634296511,-1.0108344368804472,-1.0,False,False,False,False,True,False,False,False,True,False,False,1.0
-0.4693860035442261,-1.1768696552886646,-0.3983056384213789,0.7043823677809452,-1.0,False,True,False,False,False,False,False,False,False,True,False,1.0
-0.4659219001970363,-0.5580641339313528,2.0191951455231463,0.7043823677809452,1.0,False,False,False,True,False,False,False,False,True,False,False,2.0
-0.4624577968498464,-0.9659132275532172,0.0941482249747282,-1.0108344368804472,-1.0,False,True,False,False,False,False,True,False,False,False,False,1.0
-0.4589936935026565,-0.9588813466287024,0.0195340032480453,-1.5825733717675778,-1.0,False,True,False,False,False,False,False,False,False,False,True,1.0
-0.4555295901554667,-0.4244583963655692,1.2581300839109812,-1.0108344368804472,1.0,False,False,False,True,False,False,True,False,False,False,False,0.0
-0.4520654868082768,0.0607413874259598,-0.1893858175866666,1.5619907701116411,-1.0,False,False,False,True,False,False,True,False,False,False,False,1.0
-0.448601383461087,0.4685904810478247,-0.3386142610400325,-0.4390955019933163,1.0,False,False,True,False,False,False,False,False,False,False,True,0.0
-0.4451372801138971,-0.4877453246862033,1.8102753246884349,0.4185129003373798,-1.0,False,False,False,True,False,False,False,False,True,False,False,2.0
-0.4416731767667072,-1.9503765569853049,-0.3386142610400325,0.9902518352245108,1.0,False,True,False,False,False,False,False,False,False,False,True,0.0
-0.4382090734195174,-0.2205338495546367,-0.0849259071693104,-0.1532260345497509,-1.0,False,False,True,False,False,True,False,False,False,False,False,1.0
-0.4347449700723275,-1.1698377743641497,-1.5473646530122953,-1.0108344368804472,1.0,False,True,False,False,False,False,False,True,False,False,False,0.0
-0.4312808667251377,-1.352666678401537,-0.5326112375294079,1.276121302668076,1.0,False,False,False,False,True,False,True,False,False,False,False,0.0
-0.4278167633779478,-0.7197973951951954,-1.189216388724217,0.7043823677809452,1.0,False,False,False,False,True,False,True,False,False,False,False,0.0
-0.424352660030758,-0.0095774218191895,-1.2489077661055634,-0.4390955019933163,1.0,False,False,False,False,True,False,False,False,False,False,True,0.0
-0.4208885566835681,2.05076368906368,1.5864326595083862,1.5619907701116411,-1.0,True,False,False,False,False,False,False,True,False,False,False,2.0
-0.4174244533363782,-0.7127655142706806,-0.845990968781476,-1.0108344368804472,-1.0,False,False,True,False,False,False,False,False,True,False,False,1.0
-0.4139603499891884,0.1310601966711087,1.6312011925443957,-1.0108344368804472,1.0,False,False,False,True,False,False,False,True,False,False,False,2.0
-0.4104962466419985,-0.0306730645927345,1.4670499047456935,0.4185129003373798,1.0,True,False,False,False,False,False,False,True,False,False,False,2.0
-0.4070321432948087,-0.7971480853648596,-1.1444478556882076,0.9902518352245108,1.0,False,True,False,False,False,True,False,False,False,False,False,0.0
-0.4035680399476188,0.1169964348220792,0.601524932716172,-0.4390955019933163,1.0,False,False,True,False,False,False,False,False,False,True,False,0.0
-0.4001039366004289,-0.2556932541772112,-0.6818396809827737,1.5619907701116411,-1.0,False,False,True,False,False,False,False,False,True,False,False,1.0
-0.3966398332532391,-0.5721278957803823,-0.7564539027094567,-0.1532260345497509,1.0,False,True,False,False,False,True,False,False,False,False,False,0.0
-0.3931757299060492,0.3631122671801008,-0.0550802184786373,-1.5825733717675778,1.0,False,False,True,False,False,False,False,True,False,False,False,0.0
-0.3897116265588594,0.6373556232361821,-0.3087685723493593,0.4185129003373798,1.0,False,False,False,False,True,False,False,False,True,False,False,0.0
-0.3862475232116695,-0.3330439443468754,-0.562456926220081,-1.2967039043240125,1.0,False,False,False,True,False,True,False,False,False,False,False,0.0
-0.3827834198644796,-0.1361512784604577,1.855043857724444,0.7043823677809452,1.0,False,False,False,True,False,False,False,True,False,False,False,2.0
-0.3793193165172898,-0.9377857038551576,-1.0399879452708516,0.7043823677809452,1.0,False,False,True,False,False,False,True,False,False,False,False,0.0
-0.3758552131700999,0.2224746486898025,1.2581300839109812,1.5619907701116411,-1.0,False,False,False,True,False,True,False,False,False,False,False,2.0
-0.37239110982291,-0.3189801824978453,-0.4579970158027249,0.9902518352245108,-1.0,False,False,False,False,True,False,False,False,True,False,False,1.0
-0.3689270064757202,0.0607413874259598,-0.3983056384213789,-0.7249649694368817,-1.0,False,False,True,False,False,False,False,False,False,True,False,1.0
-0.3654629031285303,0.3701441481046156,-0.487842704493398,0.4185129003373798,1.0,False,False,True,False,False,False,False,False,False,False,True,0.0
-0.3619987997813405,1.8819985468753213,0.3478365788454503,-1.2967039043240125,-1.0,False,False,False,True,False,False,False,False,True,False,False,2.0
-0.3585346964341506,2.5851866393268126,0.273222357118767,1.5619907701116411,1.0,True,False,False,False,False,True,False,False,False,False,False,2.0
-0.3550705930869607,0.2154427677652877,0.1687624467014112,1.276121302668076,1.0,False,False,False,True,False,False,False,False,False,False,True,0.0
-0.3516064897397709,1.0381728359335325,1.0342874187309328,0.4185129003373798,1.0,True,False,False,False,False,True,False,False,False,False,False,2.0
-0.348142386392581,-1.2471884645338136,-0.3236914166946959,-0.7249649694368817,-1.0,False,False,False,False,True,False,False,False,False,True,False,1.0
-0.3446782830453911,-1.2049971789867242,-1.233984921760227,0.7043823677809452,-1.0,False,True,False,False,False,False,False,False,True,False,False,1.0
-0.3412141796982013,-0.8815306564590386,1.6013555038537226,-0.7249649694368817,1.0,False,False,False,True,False,False,False,False,False,False,True,0.0
-0.3377500763510114,-0.5650960148558676,-1.2190620774148904,0.1326434328938144,-1.0,False,False,False,False,True,False,False,False,True,False,False,1.0
-0.3342859730038215,-0.6213510622519869,-0.3236914166946959,-1.2967039043240125,-1.0,False,False,False,True,False,False,False,False,True,False,False,1.0
-0.3308218696566317,-1.9152171523627304,-0.6221483036014274,1.5619907701116411,1.0,False,True,False,False,False,False,False,False,True,False,False,0.0
